1,2,3,4,5,6,7,8,9,10
07/27-15:51:54.411155, 1273321, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:54.411200, 1273322, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:56.563321, 1273394, ICMP, raw, 182, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:51:57.417321, 1273454, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:57.417354, 1273455, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:51:58.787037, 1273481, UDP, raw, 119, S2C, 8.8.8.8:53, 10.0.0.45:53023, 1:57756:2, allow
07/27-15:52:00.429436, 1273536, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:52:00.429470, 1273537, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:52:09.142287, 1273605, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:59803, 1:254:16, allow
07/27-15:52:12.147656, 1273639, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:61731, 1:254:16, allow
07/27-15:52:12.668922, 1273660, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:52:12.669521, 1273661, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:52:14.712062, 1273669, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:58939, 1:254:16, allow
07/27-15:52:17.369361, 1273705, UDP, raw, 179, S2C, 8.8.8.8:53, 10.0.0.45:61366, 1:254:16, allow
07/27-15:52:18.709549, 1273730, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-15:54:40.409182, 1274294, ICMP, raw, 259, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:54:47.374524, 1274398, UDP, raw, 264, S2C, 8.8.8.8:53, 10.0.0.45:51828, 1:57756:2, allow
07/27-15:54:48.567483, 1274433, ICMP, raw, 259, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:55:21.024101, 1274551, TCP, stream_tcp, 79, S2C, 172.227.163.249:443, 10.0.0.45:49275, 1:40186:3, allow
07/27-15:56:13.548864, 1274742, UDP, raw, 75, S2C, 8.8.8.8:53, 10.0.0.45:53662, 1:254:16, allow
07/27-15:56:32.471771, 1274812, UDP, raw, 90, S2C, 8.8.8.8:53, 10.0.0.45:56902, 1:254:16, allow
07/27-15:56:50.307129, 1274873, UDP, raw, 87, S2C, 8.8.8.8:53, 10.0.0.45:52717, 1:254:16, allow
07/27-15:57:58.474968, 1274946, UDP, raw, 77, S2C, 8.8.8.8:53, 10.0.0.45:52530, 1:254:16, allow
07/27-15:58:03.421974, 1274951, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:03.422009, 1274952, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:06.540742, 1274953, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:06.540779, 1274954, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:09.666266, 1274958, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:09.666300, 1274959, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:13.176849, 1274963, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:13.176878, 1274964, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:16.391350, 1274970, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:16.391385, 1274971, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:19.527775, 1274972, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:58:19.527801, 1274973, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:07.287393, 1275008, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:07.287427, 1275009, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:10.294334, 1275014, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:10.294371, 1275015, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:13.297442, 1275016, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:13.297479, 1275017, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:16.325543, 1275020, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:16.325574, 1275021, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:17.444149, 1275023, UDP, raw, 78, S2C, 8.8.8.8:53, 10.0.0.45:62265, 1:254:16, allow
07/27-15:59:19.332158, 1275037, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:19.332194, 1275038, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:22.347800, 1275059, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:22.347837, 1275060, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-15:59:23.326461, 1275070, ICMP, raw, 150, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:59:26.577935, 1275149, UDP, raw, 76, S2C, 8.8.8.8:53, 10.0.0.45:54309, 1:254:16, allow
07/27-15:59:31.929101, 1275255, ICMP, raw, 233, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-15:59:46.941494, 1275496, UDP, raw, 89, S2C, 8.8.8.8:53, 10.0.0.45:59046, 1:254:16, allow
07/27-16:00:41.955739, 1275710, UDP, raw, 264, S2C, 8.8.8.8:53, 10.0.0.45:63679, 1:57756:2, allow
07/27-16:01:36.402932, 1275845, UDP, raw, 249, S2C, 8.8.8.8:53, 10.0.0.45:54733, 1:57756:2, allow
07/27-16:01:36.632003, 1275849, UDP, raw, 90, S2C, 8.8.8.8:53, 10.0.0.45:54302, 1:254:16, allow
07/27-16:01:37.525220, 1275861, UDP, raw, 87, S2C, 8.8.8.8:53, 10.0.0.45:58611, 1:254:16, allow
07/27-16:02:22.801240, 1275936, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-16:02:22.801265, 1275937, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-16:02:28.895475, 1275944, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-16:02:45.198534, 1275973, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:02:47.297875, 1276064, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:02:50.319588, 1276175, ICMP, raw, 217, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:03:06.036977, 1276609, ICMP, raw, 246, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:03:06.560606, 1276630, UDP, raw, 232, S2C, 8.8.8.8:53, 10.0.0.45:53309, 1:57756:2, allow
07/27-16:03:13.860439, 1277065, ICMP, raw, 259, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:03:35.772541, 1277576, ICMP, raw, 246, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:04:29.760960, 1277828, ICMP, raw, 163, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:04:37.237550, 1277859, ICMP, raw, 156, C2S, 10.0.0.45:0, 8.8.8.8:0, 1:402:16, allow
07/27-16:05:49.053014, 1277997, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:05:49.053049, 1277998, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:05:52.090537, 1277999, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:05:52.090636, 1278000, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:05:55.143702, 1278024, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:05:55.143742, 1278025, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:05:58.181169, 1278026, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:05:58.181205, 1278027, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:01.256734, 1278031, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:01.256766, 1278032, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:04.292312, 1278035, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:04.292346, 1278036, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:41.084619, 1278077, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:41.084655, 1278078, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:44.097203, 1278079, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:44.097236, 1278080, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:47.148512, 1278084, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:47.148548, 1278085, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:50.186026, 1278086, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:50.186056, 1278087, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:53.278479, 1278091, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:53.278506, 1278092, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:56.298032, 1278093, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:06:56.298067, 1278094, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:21.612563, 1278379, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:21.612597, 1278380, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:24.667342, 1278381, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:24.667377, 1278382, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:27.669474, 1278383, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:27.669511, 1278384, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:30.700694, 1278385, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:30.700729, 1278386, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:33.704068, 1278390, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:33.704102, 1278391, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:35.928241, 1278395, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-16:12:35.932143, 1278396, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-16:12:36.731928, 1278397, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:36.731963, 1278398, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:12:41.935671, 1278403, ICMP, raw, 165, C2S, 79.157.33.11:0, 10.0.0.45:0, 1:399:9, allow
07/27-16:13:14.241189, 1278428, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:14.241223, 1278429, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:17.245926, 1278433, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:17.245959, 1278434, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:20.266344, 1278435, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:20.266380, 1278436, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:23.302943, 1278437, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:23.302979, 1278438, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:26.311365, 1278442, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:26.311399, 1278443, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:29.321048, 1278444, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:29.321087, 1278445, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:13:32.669864, 1278450, UDP, raw, 77, S2C, 8.8.8.8:53, 10.0.0.45:62950, 1:254:16, allow
07/27-16:19:19.561212, 1278818, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:19.561240, 1278819, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:22.591990, 1278824, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:22.592025, 1278825, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:25.598588, 1278826, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:25.598623, 1278827, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:28.642657, 1278828, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:28.642690, 1278829, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:31.653060, 1278834, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:31.653089, 1278835, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:33.441205, 1278842, UDP, raw, 75, S2C, 8.8.8.8:53, 10.0.0.45:56010, 1:254:16, allow
07/27-16:19:34.984119, 1278869, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:34.984159, 1278870, UDP, raw, 161, C2S, 10.0.0.45:58114, 239.255.255.250:1900, 1:1917:16, allow
07/27-16:19:50.215726, 1278962, TCP, stream_tcp, 6423, S2C, 23.212.108.176:80, 10.0.0.45:49607, 1:19887:8, allow
07/27-16:19:50.386469, 1278973, TCP, stream_tcp, 1216, S2C, 23.212.108.176:80, 10.0.0.45:49607, 1:44416:3, allow
07/27-16:19:50.813857, 1279114, TCP, stream_tcp, 285, C2S, 10.0.0.45:49610, 23.212.108.158:80, 1:29957:6, allow
07/27-16:19:50.870337, 1279143, TCP, stream_tcp, 6028, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:44679:2, allow
07/27-16:19:50.876909, 1279143, TCP, stream_tcp, 5984, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:17494:10, allow
07/27-16:19:50.876909, 1279143, TCP, stream_tcp, 5984, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:32481:3, allow
07/27-16:19:50.877857, 1279143, TCP, stream_tcp, 7395, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:32481:3, allow
07/27-16:19:50.718720, 1279180, TCP, stream_tcp, 1178, S2C, 23.212.108.176:80, 10.0.0.45:49607, 1:44416:3, allow
07/27-16:19:51.399795, 1279290, TCP, stream_tcp, 14541, S2C, 23.212.108.160:80, 10.0.0.45:49617, 1:44455:2, allow
07/27-16:19:51.501815, 1279342, TCP, stream_tcp, 16338, S2C, 23.212.108.160:80, 10.0.0.45:49623, 1:44455:2, allow
07/27-16:19:51.548965, 1279424, TCP, stream_tcp, 16382, S2C, 23.212.108.167:80, 10.0.0.45:49624, 1:44455:2, allow
07/27-16:19:51.557931, 1279426, TCP, stream_tcp, 16402, S2C, 23.212.108.160:80, 10.0.0.45:49618, 1:44455:2, allow
07/27-16:19:51.596175, 1279560, TCP, stream_tcp, 285, C2S, 10.0.0.45:49610, 23.212.108.158:80, 1:29957:6, allow
07/27-16:19:51.672698, 1279591, TCP, stream_tcp, 9611, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:44679:2, allow
07/27-16:19:51.682046, 1279591, TCP, stream_tcp, 7169, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:44679:2, allow
07/27-16:19:51.683905, 1279592, TCP, stream_tcp, 8599, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:13974:13, allow
07/27-16:19:51.684221, 1279592, TCP, stream_tcp, 9933, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:13974:13, allow
07/27-16:19:51.684858, 1279592, TCP, stream_tcp, 9418, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:13974:13, allow
07/27-16:19:52.199716, 1279964, TCP, stream_tcp, 14372, S2C, 23.212.108.160:80, 10.0.0.45:49617, 1:44455:2, allow
07/27-16:19:52.337793, 1280065, TCP, stream_tcp, 5776, S2C, 199.96.57.6:80, 10.0.0.45:49625, 1:17494:10, allow
07/27-16:19:52.417617, 1280114, TCP, stream_tcp, 11700, S2C, 23.212.108.176:80, 10.0.0.45:49626, 1:17494:10, allow
07/27-16:19:52.430355, 1280120, TCP, stream_tcp, 5393, S2C, 199.96.57.6:80, 10.0.0.45:49625, 1:17494:10, allow
07/27-16:19:52.485838, 1280191, TCP, stream_tcp, 16382, S2C, 23.212.108.176:80, 10.0.0.45:49607, 1:44416:3, allow
07/27-16:19:52.498792, 1280193, TCP, stream_tcp, 16397, S2C, 23.212.108.176:80, 10.0.0.45:49607, 1:44416:3, allow
07/27-16:19:52.508721, 1280195, TCP, stream_tcp, 15126, S2C, 23.212.108.176:80, 10.0.0.45:49607, 1:44416:3, allow
07/27-16:19:52.421797, 1280198, TCP, stream_tcp, 14358, S2C, 23.212.108.160:80, 10.0.0.45:49616, 1:44455:2, allow
07/27-16:19:52.580570, 1280245, TCP, stream_tcp, 16178, S2C, 23.212.108.160:80, 10.0.0.45:49618, 1:44455:2, allow
07/27-16:19:52.696305, 1280246, TCP, stream_tcp, 16047, S2C, 23.212.108.160:80, 10.0.0.45:49619, 1:44455:2, allow
07/27-16:19:53.341888, 1280274, TCP, stream_tcp, 292, C2S, 10.0.0.45:49630, 95.100.222.248:80, 1:59258:1, allow
07/27-16:19:53.460905, 1280340, TCP, stream_tcp, 5712, S2C, 95.100.222.248:80, 10.0.0.45:49630, 1:44679:2, allow
07/27-16:19:53.551269, 1280360, TCP, stream_tcp, 5645, S2C, 95.100.222.248:80, 10.0.0.45:49630, 1:17494:10, allow
07/27-16:19:53.551854, 1280360, TCP, stream_tcp, 6527, S2C, 95.100.222.248:80, 10.0.0.45:49630, 1:17494:10, allow
07/27-16:19:53.800742, 1280391, TCP, stream_tcp, 467, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:44416:3, allow
07/27-16:19:53.805923, 1280394, TCP, stream_tcp, 16382, S2C, 23.212.108.158:80, 10.0.0.45:49612, 1:44416:3, allow
07/27-16:19:53.820206, 1280396, TCP, stream_tcp, 9285, S2C, 23.212.108.158:80, 10.0.0.45:49612, 1:44416:3, allow
07/27-16:19:54.086209, 1280408, UDP, raw, 121, S2C, 8.8.8.8:53, 10.0.0.45:63614, 1:254:16, allow
07/27-16:19:54.092197, 1280416, TCP, stream_tcp, 4207, S2C, 23.212.108.158:80, 10.0.0.45:49612, 1:39488:2, allow
07/27-16:19:54.092197, 1280416, TCP, stream_tcp, 4207, S2C, 23.212.108.158:80, 10.0.0.45:49612, 1:15362:12, allow
07/27-16:19:57.259112, 1280996, TCP, stream_tcp, 16413, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:44416:3, allow
07/27-16:19:57.271290, 1280998, TCP, stream_tcp, 14794, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:44416:3, allow
07/27-16:19:57.350330, 1281010, TCP, stream_tcp, 524, C2S, 10.0.0.45:49638, 152.163.66.132:80, 1:29957:6, allow
07/27-16:19:57.875913, 1281060, TCP, stream_tcp, 524, C2S, 10.0.0.45:49638, 152.163.66.132:80, 1:29957:6, allow
07/27-16:19:57.931532, 1281063, TCP, stream_tcp, 15148, S2C, 23.212.108.158:80, 10.0.0.45:49611, 1:44416:3, allow
07/27-16:19:58.303849, 1281085, TCP, stream_tcp, 2091, S2C, 23.212.108.158:80, 10.0.0.45:49611, 1:13974:13, allow
07/27-16:19:58.458836, 1281102, TCP, stream_tcp, 527, C2S, 10.0.0.45:49644, 62.51.0.36:80, 1:29957:6, allow
07/27-16:19:58.459634, 1281106, TCP, stream_tcp, 527, C2S, 10.0.0.45:49645, 62.51.0.36:80, 1:29957:6, allow
07/27-16:19:58.580879, 1281124, TCP, stream_tcp, 211, C2S, 10.0.0.45:49646, 54.84.8.170:80, 1:29957:6, allow
07/27-16:20:00.008012, 1281240, TCP, stream_tcp, 5104, S2C, 199.96.57.6:80, 10.0.0.45:49625, 1:17494:10, allow
07/27-16:20:00.993381, 1281386, TCP, stream_tcp, 331, S2C, 23.212.108.152:80, 10.0.0.45:49666, 1:41379:1, allow
07/27-16:20:01.055072, 1281399, TCP, stream_tcp, 542, C2S, 10.0.0.45:49638, 152.163.66.132:80, 1:29957:6, allow
07/27-16:20:00.957791, 1281401, TCP, stream_tcp, 701, S2C, 185.31.18.65:80, 10.0.0.45:49662, 1:41379:1, allow
07/27-16:20:00.957923, 1281402, TCP, stream_tcp, 701, S2C, 185.31.18.65:80, 10.0.0.45:49664, 1:41379:1, allow
07/27-16:20:00.963636, 1281403, TCP, stream_tcp, 701, S2C, 185.31.18.65:80, 10.0.0.45:49663, 1:41379:1, allow
07/27-16:20:01.439228, 1281414, TCP, stream_tcp, 542, C2S, 10.0.0.45:49638, 152.163.66.132:80, 1:29957:6, allow
07/27-16:20:01.687477, 1281432, TCP, stream_tcp, 542, C2S, 10.0.0.45:49638, 152.163.66.132:80, 1:29957:6, allow
07/27-16:20:01.751907, 1281437, TCP, stream_tcp, 565, C2S, 10.0.0.45:49645, 62.51.0.36:80, 1:29957:6, allow
07/27-16:20:01.797372, 1281438, TCP, stream_tcp, 565, C2S, 10.0.0.45:49644, 62.51.0.36:80, 1:29957:6, allow
07/27-16:20:01.922473, 1281442, UDP, raw, 88, S2C, 8.8.8.8:53, 10.0.0.45:55436, 1:254:16, allow
07/27-16:20:02.741642, 1281605, UDP, raw, 101, S2C, 8.8.8.8:53, 10.0.0.45:50627, 1:254:16, allow
07/27-16:20:02.791718, 1281622, TCP, stream_tcp, 6106, S2C, 172.227.149.91:80, 10.0.0.45:49683, 1:32481:3, allow
07/27-16:20:02.795280, 1281622, TCP, stream_tcp, 6815, S2C, 172.227.149.91:80, 10.0.0.45:49683, 1:32481:3, allow
07/27-16:20:02.850266, 1281626, TCP, stream_tcp, 377, C2S, 10.0.0.45:49684, 23.212.108.112:80, 1:29957:6, allow
07/27-16:20:03.630280, 1281723, TCP, stream_tcp, 701, S2C, 185.31.18.65:80, 10.0.0.45:49663, 1:41379:1, allow
07/27-16:20:03.840379, 1281740, TCP, stream_tcp, 3041, C2S, 10.0.0.45:49692, 31.186.225.23:80, 1:29957:6, allow
07/27-16:20:03.841318, 1281745, TCP, stream_tcp, 3041, C2S, 10.0.0.45:49691, 31.186.225.23:80, 1:29957:6, allow
07/27-16:20:04.084746, 1281755, TCP, stream_tcp, 2646, S2C, 31.186.225.23:80, 10.0.0.45:49691, 1:19887:8, allow
07/27-16:20:04.091699, 1281756, TCP, stream_tcp, 2646, S2C, 31.186.225.23:80, 10.0.0.45:49692, 1:19887:8, allow
07/27-16:20:03.907065, 1281758, TCP, stream_tcp, 178, S2C, 23.212.108.158:80, 10.0.0.45:49611, 1:44416:3, allow
07/27-16:20:03.911045, 1281759, TCP, stream_tcp, 1036, S2C, 23.212.108.158:80, 10.0.0.45:49610, 1:44416:3, allow
07/27-16:20:03.951400, 1281765, TCP, stream_tcp, 701, S2C, 185.31.18.65:80, 10.0.0.45:49663, 1:41379:1, allow
07/27-16:20:04.039256, 1281766, TCP, stream_tcp, 701, S2C, 185.31.18.65:80, 10.0.0.45:49664, 1:41379:1, allow
07/27-16:20:04.741828, 1281807, TCP, stream_tcp, 701, S2C, 185.31.18.65:80, 10.0.0.45:49664, 1:41379:1, allow
07/27-16:20:04.916189, 1281808, TCP, stream_tcp, 385, C2S, 10.0.0.45:49699, 37.157.6.226:80, 1:29957:6, allow
